"Status","Address","List Price","Original List Price","Sales Price","Days On Market","Sales Date"
"CLOSD","8900 Forge Gate LN","$521,233","$521,233","$603,793","0","06/08/2021"
"CLOSD","15831 Blooming RD","$549,900","$549,900","$549,900","2","06/04/2021"
"CLOSD","17807 Bradford Pear LN","$874,990","$874,990","$880,000","28","06/01/2021"
"CLOSD","5707 Brailen DR","$436,560","$465,000","$436,560","14","05/28/2021"
"CLOSD","8836 Forge Gate LN","$404,950","$404,950","$440,120","0","05/27/2021"
"CLOSD","18231 Twin Falls LN","$525,000","$525,000","$525,000","2","05/27/2021"
"CLOSD","3719 Knighton CIR","$553,750","$469,985","$558,670","137","05/27/2021"
"CLOSD","9613 Simonsville RD","$410,950","$410,950","$534,116","0","05/26/2021"
"CLOSD","5701 Brailen DR","$455,690","$455,690","$450,690","2","05/26/2021"
"CLOSD","4630 Ellerby DR","$390,950","$390,950","$457,561","0","05/26/2021"
"CLOSD","5700 Gossamer CT","$461,990","$444,605","$462,665","56","05/26/2021"
"CLOSD","18030 Timber Banks LN","$639,900","$639,900","$961,144","61","05/26/2021"
"CLOSD","6300 Bay Creek RD","$665,610","$665,610","$673,080","0","05/26/2021"
"CLOSD","12100 Longtown DR","$408,352","$408,352","$403,940","0","05/25/2021"
"CLOSD","5713 Brailen DR","$458,990","$458,990","$458,990","0","05/25/2021"
"CLOSD","18018 Timber Banks LN","$629,030","$629,030","$907,878","2","05/25/2021"
"CLOSD","16043 Cambria Cove BLVD","$387,490","$349,990","$422,875","52","05/24/2021"
"CLOSD","15324 Gammon Green WALK","$409,950","$400,000","$409,950","112","05/24/2021"
"CLOSD","16719 Broadmoor RD","$474,950","$474,950","$480,000","3","05/21/2021"
"CLOSD","16830 Green Gate CT","$425,000","$425,000","$461,000","5","05/20/2021"
"CLOSD","16800 Warren Crest CT","$455,950","$455,950","$525,262","0","05/20/2021"
"CLOSD","15101 Crump Landing GRN","$475,000","$475,000","$466,000","19","05/19/2021"
"CLOSD","9524 Simonsville RD","$385,950","$385,950","$493,427","0","05/19/2021"
"CLOSD","6501 Seven Falls WAY","$485,000","$485,000","$485,000","4","05/18/2021"
"CLOSD","8001 Bole Hat RD","$509,523","$509,523","$572,912","0","05/18/2021"
"CLOSD","6301 Bay Creek RD","$585,580","$585,580","$599,290","0","05/13/2021"
"CLOSD","15101 Longtown CT","$412,053","$412,053","$412,053","0","05/12/2021"
"CLOSD","16137 Turquoise DR","$426,085","$426,085","$438,610","0","05/12/2021"
"CLOSD","6325 Anise CIR","$424,944","$424,944","$419,994","9","05/11/2021"
"CLOSD","17024 Westington RD","$459,900","$459,900","$475,700","3","05/10/2021"
"CLOSD","9612 Kinnerton DR","$418,950","$418,950","$459,677","0","05/10/2021"
"CLOSD","8736 Forge Gate LN","$414,950","$414,950","$500,109","0","05/07/2021"
"CLOSD","15749 Henningford RD","$383,950","$383,950","$444,598","0","05/06/2021"
"CLOSD","9207 Brett DR","$428,375","$412,990","$445,975","37","05/06/2021"
"CLOSD","9273 Beech Hill CT","$525,845","$449,990","$532,895","73","05/03/2021"
"CLOSD","5731 Brailen DR","$441,990","$416,990","$444,990","141","04/30/2021"
"CLOSD","16113 Cambria Cove BLVD","$412,720","$359,990","$423,220","5","04/30/2021"
"CLOSD","3506 Alvecote TER","$580,000","$580,000","$615,769","0","04/30/2021"
"CLOSD","18106 Ruby Hill CT","$899,900","$899,900","$899,900","101","04/30/2021"
"CLOSD","8806 Forge Gate LN","$449,495","$449,495","$499,655","2","04/29/2021"
"CLOSD","9507 Deering CT","$391,950","$391,950","$455,797","0","04/28/2021"
"CLOSD","15037 Dordon LN","$583,580","$583,580","$639,761","2","04/28/2021"
"CLOSD","18224 Sagamore DR","$628,970","$628,970","$650,705","0","04/28/2021"
"CLOSD","4606 Ellerby DR","$392,950","$392,950","$460,224","0","04/27/2021"
"CLOSD","16012 Clawton CT","$423,950","$423,950","$538,937","0","04/26/2021"
"CLOSD","13125 Buffalo Springs CT","$458,475","$388,390","$471,395","59","04/26/2021"
"CLOSD","16512 Crossfell DR","$583,095","$583,095","$651,325","0","04/26/2021"
"CLOSD","4613 Ellerby DR","$401,950","$401,950","$452,433","0","04/23/2021"
"CLOSD","15743 Henningford RD","$387,950","$387,950","$463,087","0","04/23/2021"
"CLOSD","17712 Silverthread TER","$634,500","$634,500","$620,000","24","04/23/2021"
"CLOSD","18125 Sagamore DR","$500,275","$500,275","$508,350","0","04/23/2021"
"CLOSD","15328 Gammon Green WALK","$439,950","$439,950","$439,950","76","04/23/2021"
"CLOSD","4630 Jenkip CT","$689,999","$689,999","$720,000","2","04/23/2021"
"CLOSD","6618 Liege HL","$418,270","$413,270","$418,270","30","04/22/2021"
"CLOSD","5733 Gossamer PL","$463,990","$449,990","$463,990","134","04/22/2021"
"CLOSD","3737 Knighton CIR","$460,565","$412,390","$466,260","59","04/22/2021"
"CLOSD","15113 Litton DR","$549,150","$522,900","$558,707","23","04/22/2021"
"CLOSD","9606 Craftsbury DR","$390,950","$390,950","$449,233","0","04/21/2021"
"CLOSD","15512 Wolfboro RD","$449,950","$435,990","$451,918","78","04/20/2021"
"CLOSD","3706 Camdale DR","$581,709","$581,469","$581,709","52","04/20/2021"
"CLOSD","6612 Liege HL","$425,865","$433,105","$432,230","22","04/19/2021"
"CLOSD","5725 Brailen DR","$409,000","$390,990","$409,000","148","04/16/2021"
"CLOSD","9031 Sharpe CT","$490,407","$478,907","$527,418","75","04/16/2021"
"CLOSD","18113 Ruby Hill CT","$875,000","$875,000","$850,000","121","04/16/2021"
"CLOSD","3549 Alvecote TER","$493,402","$493,402","$606,588","2","04/15/2021"
"CLOSD","8006 Bole Hat RD","$402,210","$402,210","$444,950","0","04/14/2021"
"CLOSD","8818 Forge Gate LN","$436,950","$436,950","$509,037","0","04/13/2021"
"CLOSD","15042 Dordon LN","$567,990","$552,990","$620,206","122","04/12/2021"
"CLOSD","6931 Carden Park DR","$619,900","$619,900","$620,000","2","04/12/2021"
"CLOSD","16401 Rosebrier TER","$397,864","$390,364","$533,725","187","04/09/2021"
"CLOSD","3507 Camdale DR","$579,500","$569,500","$626,727","81","04/09/2021"
"CLOSD","8860 Forge Gate LN","$432,950","$432,950","$586,993","0","04/08/2021"
"CLOSD","13807 Hentland CT","$385,950","$385,950","$439,969","0","04/08/2021"
"CLOSD","16749 Cabrio CT","$376,950","$376,950","$452,394","0","04/08/2021"
"CLOSD","11913 Longtown DR","$387,000","$368,406","$410,489","114","04/07/2021"
"CLOSD","3701 Knighton CIR","$497,530","$423,485","$497,530","60","04/07/2021"
"CLOSD","6225 Anise CIR","$446,160","$440,750","$440,160","118","04/06/2021"
"CLOSD","14300 Cobblegrove DR","$398,500","$398,500","$400,000","1","04/02/2021"
"CLOSD","9243 Beech Hill CT","$410,750","$368,990","$423,115","117","04/02/2021"
"CLOSD","16306 Crossfell PL","$427,950","$427,950","$612,606","0","04/02/2021"
"CLOSD","15307 Spiral PL","$384,855","$372,455","$401,980","0","04/01/2021"
"CLOSD","8824 Forge Gate LN","$442,950","$442,950","$546,270","0","04/01/2021"
"CLOSD","5431 Cabretta DR","$484,950","$484,950","$521,105","5","03/31/2021"
"CLOSD","18013 Twin Falls LN","$424,900","$429,900","$424,900","19","03/31/2021"
"CLOSD","6243 Strongbow DR","$515,000","$515,000","$515,000","71","03/31/2021"
"CLOSD","15606 Tallion CT","$449,055","$437,165","$448,055","139","03/30/2021"
"CLOSD","6331 Sagamore WAY","$451,740","$396,990","$455,750","48","03/30/2021"
"CLOSD","5818 Brailen DR","$418,000","$412,990","$418,000","46","03/30/2021"
"CLOSD","16901 Sconley PL","$586,810","$379,990","$632,305","39","03/30/2021"
"CLOSD","5812 Brailen DR","$429,990","$427,000","$429,990","68","03/29/2021"
"CLOSD","6500 White Rock TER","$475,000","$474,900","$470,000","16","03/26/2021"
"CLOSD","18107 Sagamore DR","$474,015","$410,700","$477,200","94","03/26/2021"
"CLOSD","8913 Forge Gate LN","$444,950","$444,950","$562,516","0","03/26/2021"
"CLOSD","15043 Dordon LN","$544,999","$544,999","$649,334","14","03/26/2021"
"CLOSD","18101 Ruby Hill CT","$999,999","$999,999","$999,999","121","03/26/2021"
"CLOSD","15807 Fishers Green DR","$405,950","$405,950","$420,700","41","03/25/2021"
"CLOSD","9500 Tenbury CT","$340,950","$340,950","$500,774","0","03/25/2021"
"CLOSD","7701 Ladybells PL","$588,260","$588,260","$590,370","59","03/24/2021"
"CLOSD","3706 Graythorne DR","$659,990","$659,990","$659,990","114","03/23/2021"
"CLOSD","9700 Kinnerton CT","$409,950","$409,950","$496,288","0","03/23/2021"
"CLOSD","6519 White Rock TER","$485,000","$489,900","$485,000","24","03/22/2021"
"CLOSD","15631 Henningford RD","$364,950","$364,950","$402,811","0","03/19/2021"
"CLOSD","8412 Tallion WAY","$489,950","$499,950","$478,750","21","03/19/2021"
"CLOSD","6436 Richwood TRL","$475,000","$475,000","$483,000","6","03/18/2021"
"CLOSD","9406 Craftsbury DR","$360,950","$360,950","$407,043","0","03/18/2021"
"CLOSD","16301 Aklers PL","$600,000","$600,000","$610,000","7","03/18/2021"
"CLOSD","7242 Bonallack Bend","$679,000","$649,000","$679,000","238","03/18/2021"
"CLOSD","15801 Fishers Green DR","$364,950","$364,950","$438,417","0","03/17/2021"
"CLOSD","15320 Gammon Green WALK","$423,000","$423,000","$452,724","12","03/16/2021"
"CLOSD","15055 Dordon LN","$444,900","$444,900","$570,484","105","03/15/2021"
"CLOSD","8707 Forge Gate LN","$439,790","$474,990","$452,300","161","03/15/2021"
"CLOSD","6431 Richwood TRL","$450,000","$450,000","$462,000","2","03/12/2021"
"CLOSD","16430 Aklers CT","$535,000","$535,000","$535,000","60","03/12/2021"
"CLOSD","3725 Knighton CIR","$478,095","$367,990","$484,680","165","03/10/2021"
"CLOSD","17300 Otter DR","$647,105","$647,105","$690,818","0","03/10/2021"
"CLOSD","8954 Lavenham LOOP","$419,950","$419,950","$486,629","27","03/09/2021"
"CLOSD","14918 Endstone TRL","$627,538","$627,538","$617,000","3","03/08/2021"
"CLOSD","16742 Cabrio CT","$425,950","$425,950","$540,091","0","03/08/2021"
"CLOSD","6312 Bear Trace WAY","$499,667","$499,667","$503,377","0","03/05/2021"
"CLOSD","15900 Scarlet Coat DR","$399,950","$399,950","$467,692","0","03/05/2021"
"CLOSD","5512 Mossy Oak Road","$387,950","$387,950","$414,267","0","03/05/2021"
"CLOSD","4636 Lake Summer LOOP","$608,807","$608,807","$634,106","0","03/05/2021"
"CLOSD","15901 Cambria Cove BLVD","$549,900","$549,900","$579,000","2","03/03/2021"
"CLOSD","15607 Henningford RD","$355,950","$355,950","$450,272","0","03/03/2021"
"CLOSD","6812 Ruby Hill RD","$724,900","$699,900","$780,630","167","03/03/2021"
"CLOSD","16813 Sconley CT","$426,348","$431,080","$468,278","148","03/01/2021"
"CLOSD","5600 Rohan PL","$432,990","$429,990","$436,190","54","02/26/2021"
"CLOSD","8300 Amington LN","$435,000","$450,000","$440,000","19","02/26/2021"
"CLOSD","16519 Crossfell DR","$523,780","$523,780","$639,985","0","02/26/2021"
"CLOSD","16707 Laurel Park DR","$357,950","$357,950","$408,063","0","02/24/2021"
"CLOSD","9161 Brett DR","$457,570","$440,990","$463,440","20","02/24/2021"
"CLOSD","5807 Brailen DR","$420,990","$394,085","$415,495","73","02/23/2021"
"CLOSD","6330 Bear Trace WAY","$408,370","$423,990","$428,600","163","02/19/2021"
"CLOSD","16831 Chalet CT","$397,950","$397,950","$461,664","0","02/19/2021"
"CLOSD","3719 Graythorne DR","$476,140","$476,140","$593,797","2","02/17/2021"
"CLOSD","3719 Camdale DR","$573,955","$573,955","$593,797","2","02/17/2021"
"CLOSD","9506 Tenbury CT","$383,950","$383,950","$427,490","0","02/16/2021"
"CLOSD","16100 Turquoise DR","$505,920","$505,920","$505,920","169","02/16/2021"
"CLOSD","9012 Forge Gate LN","$461,010","$461,010","$505,445","0","02/16/2021"
"CLOSD","6702 Liege HL","$369,585","$344,950","$409,330","84","02/12/2021"
"CLOSD","18113 Sagamore DR","$444,316","$419,990","$449,051","86","02/12/2021"
"CLOSD","13800 Hentland CT","$416,950","$416,950","$467,938","6","02/12/2021"
"CLOSD","16013 Cambria Cove BLVD","$404,480","$334,990","$418,735","110","02/10/2021"
"CLOSD","16824 Sayley DR","$433,950","$433,950","$523,708","0","02/10/2021"
"CLOSD","17037 Westington RD","$467,950","$467,950","$467,950","50","02/09/2021"
"CLOSD","16073 Cambria Cove BLVD","$492,815","$492,815","$497,110","0","02/09/2021"
"CLOSD","6700 Liege HL","$396,385","$396,385","$424,110","0","02/02/2021"
"CLOSD","8101 Bole Hat RD","$441,475","$448,450","$468,600","32","02/02/2021"
"CLOSD","18230 Twin Falls LN","$419,900","$419,900","$419,900","0","02/01/2021"
"CLOSD","15319 Greenhart DR","$424,015","$334,990","$435,345","7","01/29/2021"
"CLOSD","15031 Dordon LN","$682,374","$682,374","$767,866","0","01/29/2021"
"CLOSD","18225 Twin Falls LN","$439,575","$4,399,575","$419,575","17","01/28/2021"
"CLOSD","5901 Scarlet Coat PL","$387,950","$387,950","$407,476","0","01/27/2021"
"CLOSD","6704 Liege HL","$406,475","$406,475","$449,875","0","01/27/2021"
"CLOSD","4649 Lake Summer LOOP","$654,121","$654,121","$733,909","0","01/26/2021"
"CLOSD","8125 Timberstone DR","$393,950","$377,450","$408,270","34","01/25/2021"
"CLOSD","9519 Simonsville RD","$449,000","$449,000","$440,000","19","01/25/2021"
"CLOSD","16825 Chalet CT","$427,950","$427,950","$530,222","0","01/20/2021"
"CLOSD","9512 Simonsville RD","$399,950","$399,950","$442,958","0","01/19/2021"
"CLOSD","11236 Lost Parrish DR","$441,790","$441,790","$446,011","0","01/15/2021"
"CLOSD","18143 Timber Banks LN","$663,900","$663,900","$737,979","0","01/15/2021"
"CLOSD","16730 Cabrio CT","$374,950","$374,950","$424,563","0","01/12/2021"
"CLOSD","4700 Ellerby DR","$386,950","$386,950","$445,558","0","01/11/2021"
"CLOSD","9013 Forge Gate LN","$431,950","$431,950","$483,793","0","01/07/2021"
"CLOSD","8513 Crossfell CT","$542,240","$542,240","$542,240","124","01/06/2021"
"CLOSD","8606 Forge Gate LN","$384,545","$389,990","$416,530","3","12/31/2020"
"CLOSD","8406 Timberstone DR","$382,025","$382,025","$495,830","0","12/31/2020"
"CLOSD","18101 Sagamore DR","$474,075","$389,990","$474,570","14","12/31/2020"
"CLOSD","13137 Buffalo Springs CT","$448,045","$385,890","$469,085","20","12/31/2020"
"CLOSD","5819 Brailen DR","$405,990","$400,990","$403,565","11","12/30/2020"
"CLOSD","6315 Sagamore CT","$479,795","$479,795","$484,630","0","12/30/2020"
"CLOSD","18131 Sagamore DR","$519,795","$413,985","$515,825","215","12/30/2020"
"CLOSD","8630 Forge Gate LN","$474,900","$474,900","$458,000","12","12/28/2020"
"CLOSD","8318 Hartridge DR","$495,785","$495,785","$539,200","0","12/23/2020"
"CLOSD","3501 Waverton DR","$554,850","$554,850","$554,850","0","12/23/2020"
"CLOSD","8625 Forge Gate LN","$387,935","$419,990","$400,395","130","12/22/2020"
"CLOSD","17312 Wild Bird CT","$610,000","$610,000","$672,244","0","12/22/2020"
"CLOSD","8106 Wolfboro PL","$425,575","$425,575","$453,800","0","12/22/2020"
"CLOSD","16113 Turquoise DR","$479,000","$479,000","$467,000","4","12/21/2020"
"CLOSD","5518 Mossy Oak RD","$401,950","$401,950","$420,270","0","12/18/2020"
"CLOSD","9507 Tenbury CT","$403,950","$403,950","$472,167","0","12/18/2020"
"CLOSD","8837 Forge Gate LN","$557,485","$557,485","$557,485","0","12/17/2020"
"CLOSD","18273 Twin Falls LN","$416,275","$419,950","$427,700","62","12/14/2020"
"CLOSD","16800 Chalet CT","$440,950","$440,950","$440,375","62","12/11/2020"
"CLOSD","9013 Sugar Hill PL","$399,500","$399,500","$405,500","75","12/11/2020"
"CLOSD","4007 Bellstone DR","$597,770","$597,770","$613,170","0","12/11/2020"
"CLOSD","3601 Bellstone","$596,008","$592,788","$596,268","45","12/11/2020"
"CLOSD","6608 Welara RUN","$425,000","$425,000","$425,000","57","12/10/2020"
"CLOSD","8748 Forge Gate LN","$497,950","$497,950","$504,800","88","12/10/2020"
"CLOSD","16500 Crossfell DR","$394,950","$394,950","$480,686","2","12/07/2020"
"CLOSD","6606 Welara RUN","$410,000","$410,000","$410,000","66","12/04/2020"
"CLOSD","7201 Bonallack BND","$724,900","$749,997","$750,000","371","12/03/2020"
"CLOSD","6819 Buglers Trail LN","$473,988","$473,988","$567,513","38","12/02/2020"
"CLOSD","15113 Enmore DR","$580,552","$580,552","$629,521","0","12/02/2020"
"CLOSD","8854 Forge Gate LN","$468,230","$468,230","$511,070","0","12/02/2020"
"CLOSD","6836 Cherry Creek LN","$681,684","$681,684","$717,409","0","12/02/2020"
"CLOSD","8436 Pullman LN","$534,900","$499,900","$508,000","887","12/01/2020"
"CLOSD","16100 Cambria Cove BLVD","$547,891","$547,891","$547,891","0","12/01/2020"
"CLOSD","17319 Wild Bird CT","$529,250","$529,250","$529,250","0","11/30/2020"
"CLOSD","9601 Kinnerton DR","$377,950","$377,950","$405,690","0","11/25/2020"
"CLOSD","16748 Cabrio CT","$396,950","$396,950","$440,042","0","11/25/2020"
"CLOSD","4619 Bootsy CT","$575,000","$575,000","$620,775","100","11/25/2020"
"CLOSD","8613 Forge Gate LN","$433,020","$369,990","$406,640","234","11/24/2020"
"CLOSD","16800 Green Gate CT","$402,670","$366,990","$403,865","102","11/24/2020"
"CLOSD","8842 Forge Gate LN","$461,300","$461,300","$511,250","0","11/24/2020"
"CLOSD","9512 Deering CT","$357,950","$357,950","$415,363","0","11/23/2020"
"CLOSD","5725 Gossamer PL","$429,990","$415,000","$429,990","84","11/20/2020"
"CLOSD","17113 Shoreland DR","$548,499","$548,499","$604,343","0","11/20/2020"
"CLOSD","18275 Twin Falls LN","$493,340","$410,950","$493,340","138","11/20/2020"
"CLOSD","3548 Waverton DR","$654,497","$654,497","$663,538","0","11/20/2020"
"CLOSD","5918 Scarlet Coat PL","$523,950","$517,687","$510,000","57","11/19/2020"
"CLOSD","14740 BEACH RD","$338,000","$338,000","$418,000","2","11/18/2020"
"CLOSD","5906 Scarlet Coat PL","$401,950","$401,950","$442,418","0","11/18/2020"
"CLOSD","15606 Fishers Green DR","$410,000","$417,000","$416,000","44","11/16/2020"
"CLOSD","10010 Qualla RD","$525,000","$525,000","$530,000","2","11/13/2020"
"CLOSD","6331 Bear Trace WAY","$514,935","$499,820","$533,050","155","11/10/2020"
"CLOSD","6318 Bear Trace WAY","$488,270","$479,990","$493,475","32","11/06/2020"
"CLOSD","18125 Twin Falls LN","$424,635","$424,635","$422,000","52","11/05/2020"
"CLOSD","15113 Longtown CT","$445,352","$445,352","$445,352","2","11/04/2020"
"CLOSD","3607 Graythorne DR","$590,000","$590,000","$611,554","0","11/04/2020"
"CLOSD","9019 Buffalo Springs DR","$398,715","$332,990","$401,765","48","11/04/2020"
"CLOSD","16130 Cambria Cove BLVD","$529,210","$529,210","$529,210","0","11/03/2020"
"CLOSD","9025 Blooming CT","$419,980","$419,980","$419,480","35","11/02/2020"
"CLOSD","3612 Graythorne DR","$749,900","$749,900","$720,000","14","10/30/2020"
"CLOSD","8201 Timberstone DR","$410,000","$410,000","$400,000","18","10/29/2020"
"CLOSD","3713 Knighton CIR","$498,990","$507,380","$493,000","82","10/28/2020"
"CLOSD","9513 Tenbury CT","$411,950","$411,950","$542,570","0","10/27/2020"
"CLOSD","3613 Camdale DR","$587,018","$587,018","$612,180","0","10/27/2020"
"CLOSD","11300 Lost Parrish DR","$409,650","$409,650","$410,972","0","10/23/2020"
"CLOSD","7125 Maple Summit LN","$544,950","$544,950","$544,950","93","10/23/2020"
"CLOSD","15924 Cambria Cove BLVD","$416,730","$364,990","$419,900","7","10/23/2020"
"CLOSD","5421 Otterdale RD","$503,950","$503,950","$657,702","0","10/22/2020"
"CLOSD","17907 Pine Canyon TRL","$739,900","$749,900","$748,400","380","10/22/2020"
"CLOSD","18013 Sagamore DR","$403,595","$434,990","$425,860","25","10/21/2020"
"CLOSD","16706 Broadmoor RD","$404,950","$404,950","$417,450","64","10/21/2020"
"CLOSD","3714 Litton PL","$638,000","$638,000","$638,000","3","10/20/2020"
"CLOSD","4601 Singing Bird DR","$529,000","$529,000","$529,000","38","10/20/2020"
"CLOSD","6418 Sheehan XING","$503,495","$410,490","$523,775","178","10/19/2020"
"CLOSD","16136 Cambria Cove BLVD","$506,594","$506,594","$506,594","0","10/16/2020"
"CLOSD","3721 Litton PL","$668,000","$668,000","$699,000","2","10/16/2020"
"CLOSD","16407 Aklers Court","$469,950","$394,950","$457,000","491","10/15/2020"
"CLOSD","10518 Beachcrest CT","$454,990","$459,990","$454,990","188","10/14/2020"
"CLOSD","5406 Mossy Oak RD","$479,950","$479,950","$476,950","86","10/13/2020"
"CLOSD","4513 Lake Summer LOOP","$674,877","$674,877","$769,746","0","10/13/2020"
"CLOSD","9519 Simonsville RD","$423,950","$420,950","$427,950","78","10/09/2020"
"CLOSD","11230 Lost Parrish DR","$425,905","$425,905","$443,577","2","10/08/2020"
"CLOSD","11400 Lost Parrish DR","$404,550","$404,550","$408,526","2","10/07/2020"
"CLOSD","6213 Strongbow DR","$549,900","$569,900","$545,000","661","10/07/2020"
"CLOSD","3625 Graythorne DR","$564,700","$564,700","$564,700","0","10/06/2020"
"CLOSD","8401 Cobblecreek RD","$400,290","$364,990","$403,040","11","10/06/2020"
"CLOSD","8830 Glen Royal DR","$490,000","$490,000","$490,000","10","10/05/2020"
"CLOSD","3836 Knighton CIR","$400,300","$467,580","$406,880","141","10/05/2020"
"CLOSD","6710 Liege HL","$389,360","$389,360","$422,015","0","10/05/2020"
"CLOSD","16318 Crossfell PL","$469,950","$465,950","$477,195","61","10/05/2020"
"CLOSD","16037 Cambria Cove BLVD","$504,398","$504,398","$504,398","0","10/05/2020"
"CLOSD","9513 Deering CT","$392,950","$392,950","$434,627","0","10/02/2020"
"CLOSD","6614 Welara RUN","$431,545","$395,425","$431,545","159","10/01/2020"
"CLOSD","5537 Mossy Oak RD","$419,950","$419,950","$483,616","0","10/01/2020"
"CLOSD","4607 Bootsy CT","$622,000","$622,000","$620,000","232","10/01/2020"
"CLOSD","6716 Liege HL","$368,250","$368,250","$418,555","0","09/30/2020"
"CLOSD","6714 Liege HL","$426,355","$407,810","$426,355","85","09/29/2020"
"CLOSD","6600 Welara RUN","$420,000","$435,975","$420,000","83","09/28/2020"
"CLOSD","18007 Sagamore DR","$400,265","$410,265","$400,615","96","09/25/2020"
"CLOSD","18149 Cove Creek DR","$524,950","$524,950","$512,000","70","09/25/2020"
"CLOSD","15406 Avada TER","$675,000","$675,000","$675,000","0","09/25/2020"
"CLOSD","4506 Summer Camp CT","$670,000","$670,000","$670,000","228","09/24/2020"
"CLOSD","9512 Kinnerton DR","$387,950","$387,950","$429,589","0","09/18/2020"
"CLOSD","17901 Pine Canyon TRL","$724,900","$699,900","$712,000","441","09/18/2020"
"CLOSD","15513 Crowden RD","$467,639","$466,959","$460,000","167","09/17/2020"
"CLOSD","8612 Forge Gate LN","$506,804","$449,180","$503,604","29","09/16/2020"
"CLOSD","9612 Simonsville RD","$402,950","$402,950","$400,000","57","09/15/2020"
"CLOSD","14901 Alvecote DR","$699,900","$699,900","$650,000","29","09/15/2020"
"CLOSD","6602 Welara RUN","$395,085","$395,085","$434,345","0","09/14/2020"
"CLOSD","6991 Carden Park DR","$574,950","$574,950","$593,000","59","09/14/2020"
"CLOSD","4637 Ellerby DR","$418,950","$418,950","$498,817","0","09/11/2020"
"CLOSD","17018 Westington RD","$451,950","$451,950","$451,950","82","09/11/2020"
"CLOSD","11406 Avening RD","$410,675","$410,675","$418,372","2","09/11/2020"
"CLOSD","11730 Adventure Hill LN","$445,950","$445,950","$464,325","71","09/09/2020"
"CLOSD","6604 Welara RUN","$410,325","$410,325","$430,295","0","09/04/2020"
"CLOSD","8813 Nesbit Ferry LN","$409,950","$409,950","$410,835","8","09/03/2020"
"CLOSD","18277 Twin Falls LN","$486,125","$410,950","$527,490","14","09/03/2020"
"CLOSD","10530 Beachcrest CT","$449,990","$4,499,000","$437,000","118","09/02/2020"
"CLOSD","4512 Summer Camp CT","$674,900","$674,900","$620,000","362","09/02/2020"
"CLOSD","4624 Ellerby DR","$478,950","$478,950","$478,950","4","08/31/2020"
"CLOSD","8801 Glen Royal DR","$449,655","$449,655","$449,655","18","08/28/2020"
"CLOSD","4901 Ellerby DR","$392,950","$392,950","$460,816","0","08/26/2020"
"CLOSD","17100 Ellerby CT","$428,950","$428,950","$502,212","0","08/25/2020"
"CLOSD","18049 Twin Falls LN","$403,629","$388,290","$414,079","94","08/21/2020"
"CLOSD","17106 Old Westridge DR","$437,950","$437,950","$466,911","0","08/21/2020"
"CLOSD","5637 Rohan PL","$417,000","$395,935","$417,000","54","08/18/2020"
"CLOSD","15418 Greenley PL","$429,990","$446,670","$420,000","330","08/17/2020"
"CLOSD","4713 Old Westridge PL","$393,950","$393,950","$452,038","0","08/14/2020"
"CLOSD","15048 Dordon LN","$591,064","$591,064","$610,022","0","08/14/2020"
"CLOSD","17101 Ellerby CT","$433,950","$433,950","$527,420","0","08/13/2020"
"CLOSD","8724 Forge Gate LN","$388,990","$385,990","$441,515","98","08/12/2020"
"CLOSD","16319 Crossfell PL","$468,590","$468,590","$497,750","0","08/11/2020"
"CLOSD","6824 Buglers Trail LN","$531,020","$531,020","$568,675","5","08/11/2020"
"CLOSD","8112 Wolfboro PL","$411,200","$411,200","$439,880","0","08/07/2020"
"CLOSD","15519 Wolfboro RD","$426,325","$382,950","$450,445","65","08/05/2020"
"CLOSD","15824 Scarlet Coat DR","$437,950","$437,950","$537,464","0","08/05/2020"
"CLOSD","8206 Wolfboro CT","$434,755","$434,755","$446,990","0","08/03/2020"
"CLOSD","16925 Old Westridge DR","$489,900","$489,900","$480,000","26","07/31/2020"
"CLOSD","3707 Knighton CIR","$480,000","$437,080","$483,040","130","07/31/2020"
"CLOSD","8000 Bole Hat RD","$410,175","$410,175","$424,865","0","07/31/2020"
"CLOSD","8218 Wolfboro CT","$445,135","$445,135","$492,625","0","07/28/2020"
"CLOSD","6024 Trail Ridge DR","$474,990","$474,990","$467,500","74","07/28/2020"
"CLOSD","15501 Signal Lamp RD","$419,990","$429,990","$419,990","91","07/27/2020"
"CLOSD","15512 Morocco LN","$459,921","$459,921","$477,159","70","07/24/2020"
"CLOSD","3531 Waverton DR","$538,484","$550,949","$530,000","87","07/23/2020"
"CLOSD","6623 Liege HL","$409,500","$419,500","$400,000","184","07/22/2020"
"CLOSD","8701 Turquoise PL","$467,990","$469,990","$467,990","315","07/22/2020"
"CLOSD","16101 Turquoise DR","$444,990","$449,990","$438,000","323","07/20/2020"
"CLOSD","17012 Shoreland DR","$579,900","$579,900","$581,400","54","07/17/2020"
"CLOSD","17012 Ellerby PL","$417,950","$417,950","$492,894","0","07/17/2020"
"CLOSD","5806 Sterlingworth DR","$513,560","$513,560","$517,790","0","07/17/2020"
"CLOSD","15507 Morocco LN","$409,990","$412,915","$402,990","152","07/15/2020"
"CLOSD","15543 Wolfboro RD","$383,615","$401,450","$407,200","40","07/13/2020"
"CLOSD","6611 Welara RUN Unit#134-3","$419,605","$419,605","$419,605","0","07/10/2020"
"CLOSD","7207 Bonallack BND","$628,132","$628,132","$726,200","0","07/10/2020"
"CLOSD","3600 Camdale DR","$619,850","$619,850","$648,453","0","07/10/2020"
"CLOSD","3606 Graythorne DR","$569,975","$569,975","$577,000","260","07/08/2020"
